split,seed,observation_id,molecule_group_id,scaffold_group_id,structure_solvent_group_id,partition
2,142,1924,MOL_002522,SCF_000522,SSG_002605,test
2,142,1926,MOL_000450,SCF_000522,SSG_000455,test
2,142,1942,MOL_002348,SCF_000522,SSG_002422,test
2,142,1944,MOL_003031,SCF_000522,SSG_003140,test
2,142,1946,MOL_002537,SCF_000522,SSG_002618,test
2,142,1954,MOL_002356,SCF_000522,SSG_002430,test
2,142,1959,MOL_002341,SCF_000522,SSG_002417,test
2,142,1967,MOL_003020,SCF_000522,SSG_003129,test
2,142,1971,MOL_002372,SCF_000522,SSG_002448,test
2,142,1978,MOL_000404,SCF_000522,SSG_000407,test
2,142,1982,MOL_002374,SCF_000522,SSG_002450,test
2,142,1984,MOL_001177,SCF_000522,SSG_001210,test
2,142,1990,MOL_002382,SCF_000522,SSG_002456,test
2,142,1999,MOL_002527,SCF_000522,SSG_002608,test
2,142,2006,MOL_002354,SCF_000522,SSG_002428,test
2,142,2014,MOL_002990,SCF_000522,SSG_003099,test
2,142,2019,MOL_002986,SCF_000522,SSG_003095,test
2,142,2028,MOL_000260,SCF_000522,SSG_000263,test
2,142,2038,MOL_000498,SCF_000522,SSG_000502,test
2,142,2040,MOL_002345,SCF_000522,SSG_002419,test
2,142,2042,MOL_001047,SCF_000522,SSG_001073,test
2,142,2058,MOL_000529,SCF_000522,SSG_000536,test
2,142,2059,MOL_002379,SCF_000522,SSG_002453,test
2,142,2064,MOL_002377,SCF_000522,SSG_002451,test
2,142,2066,MOL_002523,SCF_000522,SSG_002604,test
2,142,2095,MOL_002342,SCF_000522,SSG_002416,test
2,142,2110,MOL_002380,SCF_000522,SSG_002455,test
2,142,2112,MOL_002373,SCF_000522,SSG_002447,test
2,142,2118,MOL_002375,SCF_000522,SSG_002449,test
2,142,2168,MOL_000530,SCF_000522,SSG_000535,test
2,142,1301,MOL_003254,SCF_000698,SSG_003368,test
2,142,1302,MOL_003261,SCF_000698,SSG_003376,test
2,142,1303,MOL_003262,SCF_000698,SSG_003377,test
2,142,1304,MOL_003255,SCF_000698,SSG_003369,test
2,142,1305,MOL_003681,SCF_000698,SSG_003837,test
2,142,1306,MOL_003681,SCF_000698,SSG_003838,test
2,142,1307,MOL_003682,SCF_000698,SSG_003839,test
2,142,1308,MOL_003717,SCF_000698,SSG_003881,test
2,142,1309,MOL_003716,SCF_000698,SSG_003879,test
2,142,1310,MOL_003716,SCF_000698,SSG_003880,test
2,142,1418,MOL_003789,SCF_000698,SSG_003960,test
2,142,1419,MOL_003795,SCF_000698,SSG_003966,test
2,142,1420,MOL_003796,SCF_000698,SSG_003967,test
2,142,1421,MOL_003790,SCF_000698,SSG_003961,test
2,142,1572,MOL_002511,SCF_000698,SSG_002593,test
2,142,1573,MOL_002515,SCF_000698,SSG_002597,test
2,142,1574,MOL_002510,SCF_000698,SSG_002592,test
2,142,3950,MOL_003823,SCF_000488,SSG_003996,test
2,142,1606,MOL_003821,SCF_000475,SSG_003994,test
2,142,4413,MOL_001660,SCF_000289,SSG_001700,test
2,142,4885,MOL_001612,SCF_000289,SSG_001648,test
2,142,4962,MOL_002122,SCF_000289,SSG_002186,test
2,142,2286,MOL_003852,SCF_000562,SSG_004032,test
2,142,2287,MOL_003852,SCF_000562,SSG_004032,test
2,142,2288,MOL_003852,SCF_000562,SSG_004032,test
2,142,2289,MOL_003852,SCF_000562,SSG_004031,test
2,142,2654,MOL_002053,SCF_000562,SSG_002112,test
2,142,3810,MOL_000016,SCF_000562,SSG_000016,test
2,142,4058,MOL_002046,SCF_000562,SSG_002104,test
2,142,4060,MOL_002047,SCF_000562,SSG_002105,test
2,142,4488,MOL_001832,SCF_000562,SSG_001876,test
2,142,4489,MOL_002048,SCF_000562,SSG_002106,test
2,142,4561,MOL_001167,SCF_000562,SSG_001201,test
2,142,4584,MOL_000499,SCF_000562,SSG_000504,test
2,142,4951,MOL_001397,SCF_000562,SSG_001431,test
2,142,4952,MOL_001133,SCF_000562,SSG_001162,test
2,142,4954,MOL_001132,SCF_000562,SSG_001161,test
2,142,259,MOL_001238,SCF_000123,SSG_001272,test
2,142,1106,MOL_001237,SCF_000123,SSG_001271,test
2,142,4846,MOL_001563,SCF_000554,SSG_001598,test
2,142,4928,MOL_002035,SCF_000554,SSG_002093,test
2,142,4945,MOL_001564,SCF_000554,SSG_001599,test
2,142,4876,MOL_003346,SCF_000104,SSG_003469,test
2,142,4391,MOL_003146,SCF_000614,SSG_003257,test
2,142,4240,MOL_001976,SCF_000298,SSG_002026,test
2,142,4018,MOL_000707,SCF_000009,SSG_000729,test
2,142,4144,MOL_002014,SCF_000009,SSG_002068,test
2,142,4184,MOL_000733,SCF_000009,SSG_000755,test
2,142,4283,MOL_000706,SCF_000009,SSG_000728,test
2,142,4303,MOL_002015,SCF_000009,SSG_002067,test
2,142,4418,MOL_002016,SCF_000009,SSG_002069,test
2,142,4419,MOL_002016,SCF_000009,SSG_002069,test
2,142,4619,MOL_000612,SCF_000009,SSG_000629,test
2,142,4333,MOL_002967,SCF_000121,SSG_003075,test
2,142,4437,MOL_002947,SCF_000121,SSG_003054,test
2,142,4438,MOL_002693,SCF_000121,SSG_002788,test
2,142,4588,MOL_002968,SCF_000121,SSG_003074,test
2,142,4589,MOL_002964,SCF_000121,SSG_003071,test
2,142,2693,MOL_003501,SCF_000236,SSG_003638,test
2,142,5202,MOL_001372,SCF_000367,SSG_001406,test
2,142,3880,MOL_000204,SCF_000019,SSG_000206,test
2,142,4043,MOL_000196,SCF_000019,SSG_000197,test
2,142,4044,MOL_000192,SCF_000019,SSG_000193,test
2,142,4045,MOL_000189,SCF_000019,SSG_000190,test
2,142,4046,MOL_000188,SCF_000019,SSG_000189,test
2,142,4099,MOL_000201,SCF_000019,SSG_000202,test
2,142,4257,MOL_000190,SCF_000019,SSG_000191,test
2,142,4258,MOL_000205,SCF_000019,SSG_000205,test
2,142,4259,MOL_000203,SCF_000019,SSG_000204,test
2,142,4260,MOL_000200,SCF_000019,SSG_000201,test
2,142,4261,MOL_000193,SCF_000019,SSG_000194,test
2,142,4370,MOL_000195,SCF_000019,SSG_000196,test
2,142,4532,MOL_000199,SCF_000019,SSG_000200,test
2,142,4608,MOL_000198,SCF_000019,SSG_000199,test
2,142,4609,MOL_000191,SCF_000019,SSG_000192,test
2,142,4611,MOL_000194,SCF_000019,SSG_000195,test
2,142,3053,MOL_003870,SCF_000616,SSG_004052,test
2,142,3054,MOL_003870,SCF_000616,SSG_004052,test
2,142,3055,MOL_003870,SCF_000616,SSG_004052,test
2,142,3056,MOL_003870,SCF_000616,SSG_004052,test
2,142,3057,MOL_003870,SCF_000616,SSG_004052,test
2,142,3058,MOL_003870,SCF_000616,SSG_004052,test
2,142,3059,MOL_003870,SCF_000616,SSG_004052,test
2,142,3060,MOL_003870,SCF_000616,SSG_004052,test
2,142,3061,MOL_003870,SCF_000616,SSG_004052,test
2,142,3062,MOL_003870,SCF_000616,SSG_004052,test
2,142,456,MOL_000512,SCF_000333,SSG_000517,test
2,142,2091,MOL_003263,SCF_000103,SSG_003378,test
2,142,5093,MOL_003288,SCF_000030,SSG_003404,test
2,142,4371,MOL_002077,SCF_000293,SSG_002137,test
2,142,565,MOL_000946,SCF_000132,SSG_000970,test
2,142,567,MOL_000947,SCF_000132,SSG_000971,test
2,142,569,MOL_000945,SCF_000132,SSG_000969,test
2,142,571,MOL_000948,SCF_000132,SSG_000972,test
2,142,4515,MOL_003392,SCF_000177,SSG_003516,test
2,142,863,MOL_001007,SCF_000702,SSG_001031,test
2,142,2185,MOL_001592,SCF_000526,SSG_001628,test
2,142,2186,MOL_001592,SCF_000526,SSG_001628,test
2,142,4513,MOL_002756,SCF_000167,SSG_002852,test
2,142,4514,MOL_002756,SCF_000167,SSG_002851,test
2,142,4600,MOL_002757,SCF_000167,SSG_002853,test
2,142,4601,MOL_002794,SCF_000167,SSG_002893,test
2,142,4602,MOL_002754,SCF_000167,SSG_002849,test
2,142,4643,MOL_002755,SCF_000167,SSG_002850,test
2,142,4676,MOL_001168,SCF_000167,SSG_001202,test
2,142,4738,MOL_002752,SCF_000167,SSG_002847,test
2,142,4982,MOL_002751,SCF_000167,SSG_002846,test
2,142,2717,MOL_002806,SCF_000561,SSG_002905,test
2,142,2808,MOL_003167,SCF_000561,SSG_003279,test
2,142,3819,MOL_000031,SCF_000561,SSG_000031,test
2,142,3820,MOL_000031,SCF_000561,SSG_000031,test
2,142,654,MOL_003809,SCF_000442,SSG_003980,test
2,142,224,MOL_000155,SCF_000388,SSG_000156,test
2,142,225,MOL_000155,SCF_000388,SSG_000156,test
2,142,226,MOL_000155,SCF_000388,SSG_000156,test
2,142,476,MOL_000156,SCF_000388,SSG_000157,test
2,142,478,MOL_000154,SCF_000388,SSG_000155,test
2,142,480,MOL_000312,SCF_000388,SSG_000316,test
2,142,652,MOL_002976,SCF_000388,SSG_003083,test
2,142,1141,MOL_001490,SCF_000388,SSG_001524,test
2,142,1142,MOL_001489,SCF_000388,SSG_001523,test
2,142,1151,MOL_002555,SCF_000388,SSG_002637,test
2,142,1152,MOL_000501,SCF_000388,SSG_000506,test
2,142,4033,MOL_000737,SCF_000555,SSG_000759,test
2,142,2326,MOL_003866,SCF_000591,SSG_004048,test
2,142,2327,MOL_003866,SCF_000591,SSG_004048,test
2,142,2328,MOL_003866,SCF_000591,SSG_004048,test
2,142,2329,MOL_003866,SCF_000591,SSG_004048,test
2,142,2330,MOL_003866,SCF_000591,SSG_004048,test
2,142,2458,MOL_002841,SCF_000591,SSG_002942,test
2,142,2459,MOL_002841,SCF_000591,SSG_002942,test
2,142,2460,MOL_002841,SCF_000591,SSG_002942,test
2,142,2461,MOL_002924,SCF_000591,SSG_003030,test
2,142,2507,MOL_003174,SCF_000591,SSG_003286,test
2,142,2508,MOL_003174,SCF_000591,SSG_003286,test
2,142,2509,MOL_003202,SCF_000591,SSG_003314,test
2,142,2510,MOL_003187,SCF_000591,SSG_003299,test
2,142,2511,MOL_003187,SCF_000591,SSG_003299,test
2,142,2706,MOL_002411,SCF_000591,SSG_002487,test
2,142,2707,MOL_002411,SCF_000591,SSG_002487,test
2,142,2708,MOL_002125,SCF_000591,SSG_002190,test
2,142,2709,MOL_002125,SCF_000591,SSG_002190,test
2,142,2710,MOL_002125,SCF_000591,SSG_002190,test
2,142,2811,MOL_003067,SCF_000591,SSG_003178,test
2,142,2812,MOL_003067,SCF_000591,SSG_003178,test
2,142,2813,MOL_003086,SCF_000591,SSG_003196,test
2,142,2814,MOL_003086,SCF_000591,SSG_003196,test
2,142,2815,MOL_003086,SCF_000591,SSG_003196,test
2,142,2818,MOL_003091,SCF_000591,SSG_003201,test
2,142,2819,MOL_003077,SCF_000591,SSG_003187,test
2,142,2828,MOL_003183,SCF_000591,SSG_003295,test
2,142,2982,MOL_003634,SCF_000591,SSG_003785,test
2,142,3151,MOL_000527,SCF_000591,SSG_000533,test
2,142,3230,MOL_002126,SCF_000591,SSG_002189,test
2,142,3370,MOL_003118,SCF_000591,SSG_003229,test
2,142,3376,MOL_003068,SCF_000591,SSG_003177,test
2,142,3600,MOL_000051,SCF_000591,SSG_000052,test
2,142,3601,MOL_000051,SCF_000591,SSG_000052,test
2,142,3602,MOL_000051,SCF_000591,SSG_000052,test
2,142,3605,MOL_000035,SCF_000591,SSG_000035,test
2,142,3606,MOL_000035,SCF_000591,SSG_000035,test
2,142,3607,MOL_000035,SCF_000591,SSG_000035,test
2,142,3860,MOL_000475,SCF_000591,SSG_000480,test
2,142,4254,MOL_000470,SCF_000591,SSG_000475,test
2,142,4678,MOL_003134,SCF_000591,SSG_003245,test
2,142,4759,MOL_001064,SCF_000591,SSG_001091,test
2,142,3290,MOL_003593,SCF_000308,SSG_003741,test
2,142,2240,MOL_003858,SCF_000576,SSG_004038,test
2,142,2241,MOL_003858,SCF_000576,SSG_004038,test
2,142,2242,MOL_003858,SCF_000576,SSG_004038,test
2,142,973,MOL_003745,SCF_000484,SSG_003914,test
2,142,974,MOL_000748,SCF_000484,SSG_000770,test
2,142,3031,MOL_002493,SCF_000567,SSG_002575,test
2,142,907,MOL_000949,SCF_000133,SSG_000973,test
2,142,909,MOL_001279,SCF_000133,SSG_001313,test
2,142,4381,MOL_003424,SCF_000193,SSG_003551,test
2,142,4517,MOL_003422,SCF_000193,SSG_003549,test
2,142,4518,MOL_003421,SCF_000193,SSG_003548,test
2,142,4519,MOL_003423,SCF_000193,SSG_003550,test
2,142,4680,MOL_001901,SCF_000193,SSG_001945,test
2,142,4957,MOL_000596,SCF_000193,SSG_000611,test
2,142,3050,MOL_003622,SCF_000362,SSG_003772,test
2,142,3051,MOL_003622,SCF_000362,SSG_003772,test
2,142,3300,MOL_002925,SCF_000362,SSG_003031,test
2,142,3301,MOL_002925,SCF_000362,SSG_003031,test
2,142,3305,MOL_002973,SCF_000362,SSG_003080,test
2,142,3306,MOL_002845,SCF_000362,SSG_002946,test
2,142,3307,MOL_002872,SCF_000362,SSG_002976,test
2,142,3349,MOL_003620,SCF_000362,SSG_003770,test
2,142,3350,MOL_003621,SCF_000362,SSG_003771,test
2,142,3596,MOL_002235,SCF_000362,SSG_002305,test
2,142,1953,MOL_002312,SCF_000677,SSG_002388,test
2,142,2086,MOL_002313,SCF_000677,SSG_002387,test
2,142,976,MOL_001289,SCF_000608,SSG_001323,test
2,142,977,MOL_003010,SCF_000608,SSG_003119,test
2,142,978,MOL_003018,SCF_000608,SSG_003127,test
2,142,979,MOL_003009,SCF_000608,SSG_003118,test
2,142,980,MOL_000796,SCF_000608,SSG_000818,test
2,142,981,MOL_003021,SCF_000608,SSG_003130,test
2,142,5069,MOL_001866,SCF_000369,SSG_001910,test
2,142,5070,MOL_001866,SCF_000369,SSG_001910,test
2,142,2338,MOL_003587,SCF_000304,SSG_003735,test
2,142,2339,MOL_003587,SCF_000304,SSG_003735,test
2,142,2340,MOL_003587,SCF_000304,SSG_003735,test
2,142,2857,MOL_002089,SCF_000304,SSG_002154,test
2,142,2858,MOL_002497,SCF_000304,SSG_002579,test
2,142,3139,MOL_002086,SCF_000304,SSG_002146,test
2,142,3140,MOL_002090,SCF_000304,SSG_002150,test
2,142,3141,MOL_002080,SCF_000304,SSG_002140,test
2,142,3206,MOL_002093,SCF_000304,SSG_002152,test
2,142,3207,MOL_002074,SCF_000304,SSG_002134,test
2,142,3208,MOL_002082,SCF_000304,SSG_002142,test
2,142,3403,MOL_002087,SCF_000304,SSG_002147,test
2,142,3404,MOL_002094,SCF_000304,SSG_002153,test
2,142,3405,MOL_002071,SCF_000304,SSG_002131,test
2,142,3406,MOL_002075,SCF_000304,SSG_002135,test
2,142,3407,MOL_002084,SCF_000304,SSG_002144,test
2,142,3408,MOL_003585,SCF_000304,SSG_003733,test
2,142,3508,MOL_002092,SCF_000304,SSG_002151,test
2,142,3509,MOL_002070,SCF_000304,SSG_002130,test
2,142,3510,MOL_002073,SCF_000304,SSG_002133,test
2,142,3511,MOL_002081,SCF_000304,SSG_002141,test
2,142,3640,MOL_002091,SCF_000304,SSG_002149,test
2,142,3641,MOL_000494,SCF_000304,SSG_000499,test
2,142,3869,MOL_001666,SCF_000304,SSG_001706,test
2,142,3871,MOL_001748,SCF_000304,SSG_001789,test
2,142,4531,MOL_000456,SCF_000304,SSG_000461,test
2,142,2243,MOL_003868,SCF_000595,SSG_004050,test
2,142,2244,MOL_003868,SCF_000595,SSG_004050,test
2,142,2618,MOL_002134,SCF_000595,SSG_002199,test
2,142,2619,MOL_002134,SCF_000595,SSG_002198,test
2,142,2821,MOL_003044,SCF_000595,SSG_003153,test
2,142,3172,MOL_002305,SCF_000595,SSG_002380,test
2,142,3415,MOL_002306,SCF_000595,SSG_002381,test
2,142,3416,MOL_001826,SCF_000595,SSG_001870,test
2,142,4059,MOL_002129,SCF_000595,SSG_002193,test
2,142,4219,MOL_002130,SCF_000595,SSG_002194,test
2,142,4562,MOL_001166,SCF_000595,SSG_001200,test
2,142,4953,MOL_001131,SCF_000595,SSG_001160,test
2,142,4915,MOL_001789,SCF_000228,SSG_001831,test
2,142,3049,MOL_003625,SCF_000363,SSG_003775,test
2,142,3302,MOL_002809,SCF_000363,SSG_002909,test
2,142,3303,MOL_002962,SCF_000363,SSG_003069,test
2,142,3304,MOL_002902,SCF_000363,SSG_003006,test
2,142,3348,MOL_003624,SCF_000363,SSG_003774,test
2,142,3595,MOL_002055,SCF_000363,SSG_002114,test
2,142,3633,MOL_003623,SCF_000363,SSG_003773,test
2,142,5182,MOL_002584,SCF_000141,SSG_002670,test
2,142,5183,MOL_001157,SCF_000141,SSG_001188,test
2,142,5184,MOL_000783,SCF_000141,SSG_000805,test
2,142,5188,MOL_001117,SCF_000141,SSG_001146,test
2,142,53,MOL_001232,SCF_000420,SSG_001267,test
2,142,258,MOL_001230,SCF_000420,SSG_001265,test
2,142,260,MOL_000895,SCF_000420,SSG_000918,test
2,142,261,MOL_000895,SCF_000420,SSG_000918,test
2,142,285,MOL_000893,SCF_000420,SSG_000917,test
2,142,286,MOL_000894,SCF_000420,SSG_000916,test
2,142,287,MOL_000894,SCF_000420,SSG_000916,test
2,142,344,MOL_001233,SCF_000420,SSG_001266,test
2,142,345,MOL_001233,SCF_000420,SSG_001266,test
2,142,346,MOL_001233,SCF_000420,SSG_001266,test
2,142,347,MOL_001231,SCF_000420,SSG_001264,test
2,142,348,MOL_001231,SCF_000420,SSG_001264,test
2,142,411,MOL_001221,SCF_000420,SSG_001256,test
2,142,412,MOL_001220,SCF_000420,SSG_001254,test
2,142,413,MOL_000851,SCF_000420,SSG_000874,test
2,142,438,MOL_000859,SCF_000420,SSG_000882,test
2,142,439,MOL_000859,SCF_000420,SSG_000882,test
2,142,440,MOL_000903,SCF_000420,SSG_000926,test
2,142,441,MOL_000903,SCF_000420,SSG_000926,test
2,142,455,MOL_000891,SCF_000420,SSG_000914,test
2,142,486,MOL_001222,SCF_000420,SSG_001255,test
2,142,588,MOL_002359,SCF_000420,SSG_002434,test
2,142,797,MOL_000858,SCF_000420,SSG_000881,test
2,142,798,MOL_000902,SCF_000420,SSG_000925,test
2,142,800,MOL_000855,SCF_000420,SSG_000878,test
2,142,801,MOL_000899,SCF_000420,SSG_000922,test
2,142,802,MOL_000856,SCF_000420,SSG_000879,test
2,142,803,MOL_000900,SCF_000420,SSG_000923,test
2,142,804,MOL_000857,SCF_000420,SSG_000880,test
2,142,805,MOL_000901,SCF_000420,SSG_000924,test
2,142,806,MOL_000854,SCF_000420,SSG_000877,test
2,142,807,MOL_000898,SCF_000420,SSG_000921,test
2,142,931,MOL_002360,SCF_000420,SSG_002435,test
2,142,932,MOL_000896,SCF_000420,SSG_000919,test
2,142,933,MOL_000892,SCF_000420,SSG_000915,test
2,142,1170,MOL_001218,SCF_000420,SSG_001252,test
2,142,1171,MOL_000852,SCF_000420,SSG_000875,test
2,142,1183,MOL_001219,SCF_000420,SSG_001253,test
2,142,1184,MOL_001229,SCF_000420,SSG_001263,test
2,142,295,MOL_000960,SCF_000639,SSG_000984,test
2,142,592,MOL_000961,SCF_000639,SSG_000985,test
2,142,2011,MOL_003358,SCF_000125,SSG_003481,test
2,142,2078,MOL_002937,SCF_000066,SSG_003044,test
2,142,2125,MOL_001402,SCF_000066,SSG_001436,test
2,142,2132,MOL_002467,SCF_000066,SSG_002549,test
2,142,2162,MOL_001403,SCF_000066,SSG_001437,test
2,142,2203,MOL_001338,SCF_000066,SSG_001372,test
2,142,2213,MOL_001339,SCF_000066,SSG_001373,test
2,142,4445,MOL_002078,SCF_000572,SSG_002138,test
2,142,4141,MOL_000546,SCF_000190,SSG_000552,test
2,142,4776,MOL_000629,SCF_000190,SSG_000647,test
2,142,2292,MOL_003863,SCF_000582,SSG_004044,test
2,142,2383,MOL_002922,SCF_000582,SSG_003028,test
2,142,2384,MOL_002832,SCF_000582,SSG_002933,test
2,142,2474,MOL_003201,SCF_000582,SSG_003313,test
2,142,2486,MOL_003186,SCF_000582,SSG_003298,test
2,142,2487,MOL_003171,SCF_000582,SSG_003283,test
2,142,2538,MOL_002656,SCF_000582,SSG_002749,test
2,142,2641,MOL_002408,SCF_000582,SSG_002484,test
2,142,2656,MOL_002100,SCF_000582,SSG_002160,test
2,142,2794,MOL_003066,SCF_000582,SSG_003176,test
2,142,2806,MOL_003170,SCF_000582,SSG_003282,test
2,142,2807,MOL_003152,SCF_000582,SSG_003263,test
2,142,3129,MOL_000337,SCF_000582,SSG_000341,test
2,142,3346,MOL_003117,SCF_000582,SSG_003228,test
2,142,3538,MOL_000034,SCF_000582,SSG_000034,test
2,142,4386,MOL_000336,SCF_000582,SSG_000340,test
2,142,1963,MOL_003219,SCF_000467,SSG_003331,test
2,142,2197,MOL_001065,SCF_000467,SSG_001092,test
2,142,2230,MOL_001066,SCF_000467,SSG_001093,test
2,142,4256,MOL_003814,SCF_000455,SSG_003987,test
2,142,3326,MOL_003513,SCF_000244,SSG_003650,test
2,142,5131,MOL_003273,SCF_000390,SSG_003389,test
2,142,5132,MOL_003281,SCF_000390,SSG_003397,test
2,142,5133,MOL_000924,SCF_000390,SSG_000948,test
2,142,5147,MOL_000876,SCF_000390,SSG_000899,test
2,142,5151,MOL_003731,SCF_000390,SSG_003896,test
2,142,5152,MOL_003744,SCF_000390,SSG_003913,test
2,142,4506,MOL_003607,SCF_000158,SSG_003757,test
2,142,4610,MOL_003604,SCF_000158,SSG_003754,test
2,142,4692,MOL_003335,SCF_000158,SSG_003456,test
2,142,4881,MOL_002688,SCF_000158,SSG_002782,test
2,142,2115,MOL_003297,SCF_000061,SSG_003413,test
2,142,2116,MOL_003298,SCF_000061,SSG_003414,test
2,142,2715,MOL_003551,SCF_000263,SSG_003697,test
2,142,3719,MOL_001903,SCF_000263,SSG_001947,test
2,142,4770,MOL_001907,SCF_000263,SSG_001951,test
2,142,4675,MOL_002965,SCF_000116,SSG_003072,test
2,142,3572,MOL_002675,SCF_000649,SSG_002769,test
2,142,4483,MOL_003143,SCF_000410,SSG_003254,test
2,142,602,MOL_000986,SCF_000626,SSG_001010,test
2,142,2099,MOL_002571,SCF_000300,SSG_002655,test
2,142,1955,MOL_002974,SCF_000690,SSG_003081,test
2,142,1956,MOL_002974,SCF_000690,SSG_003081,test
2,142,1991,MOL_001589,SCF_000690,SSG_001625,test
2,142,1992,MOL_001589,SCF_000690,SSG_001625,test
2,142,1993,MOL_001591,SCF_000690,SSG_001627,test
2,142,1994,MOL_001591,SCF_000690,SSG_001627,test
2,142,2000,MOL_001476,SCF_000690,SSG_001510,test
2,142,2001,MOL_001476,SCF_000690,SSG_001510,test
2,142,2048,MOL_001477,SCF_000690,SSG_001511,test
2,142,2049,MOL_001477,SCF_000690,SSG_001511,test
2,142,2050,MOL_001474,SCF_000690,SSG_001508,test
2,142,2051,MOL_001474,SCF_000690,SSG_001508,test
2,142,2097,MOL_001585,SCF_000690,SSG_001621,test
2,142,2098,MOL_001585,SCF_000690,SSG_001621,test
2,142,5105,MOL_003315,SCF_000511,SSG_003432,test
2,142,5114,MOL_001106,SCF_000511,SSG_001135,test
2,142,1762,MOL_002777,SCF_000320,SSG_002876,test
2,142,1815,MOL_002774,SCF_000320,SSG_002873,test
2,142,1817,MOL_002776,SCF_000320,SSG_002875,test
2,142,1820,MOL_002775,SCF_000320,SSG_002874,test
2,142,1861,MOL_002462,SCF_000320,SSG_002544,test
2,142,1863,MOL_002453,SCF_000320,SSG_002535,test
2,142,2085,MOL_002308,SCF_000665,SSG_002383,test
2,142,4579,MOL_000699,SCF_000181,SSG_000720,test
2,142,934,MOL_000928,SCF_000422,SSG_000952,test
2,142,935,MOL_000927,SCF_000422,SSG_000951,test
2,142,936,MOL_000878,SCF_000422,SSG_000901,test
2,142,937,MOL_000929,SCF_000422,SSG_000953,test
2,142,938,MOL_002361,SCF_000422,SSG_002436,test
2,142,939,MOL_000926,SCF_000422,SSG_000950,test
2,142,1948,MOL_002479,SCF_000513,SSG_002561,test
2,142,2008,MOL_002478,SCF_000513,SSG_002560,test
2,142,2076,MOL_002477,SCF_000513,SSG_002559,test
2,142,4163,MOL_003144,SCF_000535,SSG_003255,test
2,142,2293,MOL_003865,SCF_000589,SSG_004047,test
2,142,2294,MOL_003865,SCF_000589,SSG_004047,test
2,142,2295,MOL_003865,SCF_000589,SSG_004047,test
2,142,2436,MOL_002839,SCF_000589,SSG_002941,test
2,142,2468,MOL_003771,SCF_000589,SSG_003942,test
2,142,2493,MOL_003178,SCF_000589,SSG_003290,test
2,142,2494,MOL_003189,SCF_000589,SSG_003301,test
2,142,2495,MOL_003173,SCF_000589,SSG_003285,test
2,142,2580,MOL_002682,SCF_000589,SSG_002776,test
2,142,2581,MOL_002840,SCF_000589,SSG_002940,test
2,142,2582,MOL_002834,SCF_000589,SSG_002935,test
2,142,2671,MOL_002124,SCF_000589,SSG_002188,test
2,142,2672,MOL_002124,SCF_000589,SSG_002188,test
2,142,2673,MOL_002124,SCF_000589,SSG_002188,test
2,142,2674,MOL_002500,SCF_000589,SSG_002582,test
2,142,2678,MOL_002410,SCF_000589,SSG_002486,test
2,142,2730,MOL_003764,SCF_000589,SSG_003934,test
2,142,2731,MOL_003764,SCF_000589,SSG_003934,test
2,142,2732,MOL_003764,SCF_000589,SSG_003935,test
2,142,2733,MOL_003764,SCF_000589,SSG_003934,test
2,142,2734,MOL_003764,SCF_000589,SSG_003934,test
2,142,2735,MOL_003764,SCF_000589,SSG_003934,test
2,142,2736,MOL_003764,SCF_000589,SSG_003934,test
2,142,2737,MOL_003764,SCF_000589,SSG_003934,test
2,142,2738,MOL_003764,SCF_000589,SSG_003934,test
2,142,2739,MOL_003764,SCF_000589,SSG_003935,test
2,142,2740,MOL_003764,SCF_000589,SSG_003935,test
2,142,2741,MOL_003764,SCF_000589,SSG_003934,test
2,142,2742,MOL_003764,SCF_000589,SSG_003934,test
